groups,transport,battery,relay,component,gap,units,cv,A_uav,B_uav,C_uav,A_battery,B_battery,C_battery,R_uav,R_component
S001;S002;S009;S010;S012;S013;S014 | S003;S004;S005;S007;S011 | S006;S008;S015,15,20,6,9,20,50,0.2501240617291184,6,5,4,7,7,6,6,9
S001;S002;S009;S010;S012;S013;S014 | S003;S004;S005;S007;S011;S015 | S006;S008,16,20,6,8,20,50,0.3637592615734359,6,6,4,7,7,6,6,8
S001;S002;S009;S010;S012;S013;S014 | S003;S006;S007;S008;S011 | S004;S005;S015,14,19,6,9,18,48,0.26561407975420515,6,5,3,7,7,5,6,9
S001;S002;S009;S010;S012;S013;S014 | S003;S006;S007;S008;S011;S015 | S004;S005,13,19,6,9,17,47,0.30440010640393755,6,4,3,7,7,5,6,9
S001;S002;S009;S010;S012;S013;S014 | S003;S006;S007;S011 | S004;S005;S008;S015,14,19,6,8,17,47,0.2499467558805096,6,5,3,7,7,5,6,8
S001;S002;S009;S010;S012;S013;S014 | S003;S006;S007;S011;S015 | S004;S005;S008,15,19,6,8,18,48,0.2523994628673331,6,6,3,7,7,5,6,8
S001;S002;S009;S010;S012;S013;S014 | S003;S007;S008;S011 | S004;S005;S006;S015,14,19,6,9,18,48,0.24269867897870562,6,5,3,7,7,5,6,9
S001;S002;S009;S010;S012;S013;S014 | S003;S007;S008;S011;S015 | S004;S005;S006,13,19,6,9,17,47,0.27446248753678965,6,4,3,7,7,5,6,9
S001;S002;S009;S010;S012;S013;S014 | S003;S007;S011 | S004;S005;S006;S008;S015,14,19,6,8,17,47,0.25853836488272375,6,5,3,7,7,5,6,8
S001;S002;S009;S010;S012;S013;S014 | S003;S007;S011;S015 | S004;S005;S006;S008,15,19,6,8,18,48,0.24905691055371207,6,6,3,7,7,5,6,8
S001;S002;S009;S010;S012;S013;S014;S015 | S003;S004;S005;S006;S007;S011 | S008,14,18,6,8,16,46,0.41638280341564643,6,5,3,7,6,5,6,8
S001;S002;S009;S010;S012;S013;S014;S015 | S003;S004;S005;S007;S008;S011 | S006,14,19,4,6,13,43,0.6698890413806058,6,4,4,7,6,6,4,6
S001;S002;S009;S010;S012;S013;S014;S015 | S003;S004;S005;S007;S011 | S006;S008,15,19,6,8,18,48,0.38728073336879965,6,5,4,7,6,6,6,8
S001;S002;S009;S010;S012;S013;S014;S015 | S003;S006;S007;S008;S011 | S004;S005,13,18,6,9,16,46,0.3269463452410458,6,4,3,7,6,5,6,9
S001;S002;S009;S010;S012;S013;S014;S015 | S003;S006;S007;S011 | S004;S005;S008,14,18,6,8,16,46,0.3040378028541167,6,5,3,7,6,5,6,8
S001;S002;S009;S010;S012;S013;S014;S015 | S003;S007;S008;S011 | S004;S005;S006,13,18,6,9,16,46,0.3039817980023176,6,4,3,7,6,5,6,9
S001;S002;S009;S010;S012;S013;S014;S015 | S003;S007;S011 | S004;S005;S006;S008,14,18,6,8,16,46,0.30624380182184935,6,5,3,7,6,5,6,8
S001;S002;S009;S010;S013;S014 | S003;S004;S005;S006;S007;S008;S011 | S012;S015,13,19,6,9,17,47,0.29703155976064444,6,4,3,7,7,5,6,9
S001;S002;S009;S010;S013;S014 | S003;S004;S005;S006;S007;S008;S011;S012 | S015,13,18,6,8,15,45,0.44151596019814054,6,4,3,7,6,5,6,8
S001;S002;S009;S010;S013;S014 | S003;S004;S005;S006;S007;S008;S011;S015 | S012,13,19,6,8,16,46,0.457065549529845,6,4,3,7,7,5,6,8
S001;S002;S009;S010;S013;S014 | S003;S004;S005;S006;S007;S011 | S008;S012;S015,13,18,6,9,16,46,0.15369434081447983,6,4,3,7,6,5,6,9
S001;S002;S009;S010;S013;S014 | S003;S004;S005;S006;S007;S011;S012 | S008;S015,13,19,6,9,17,47,0.2704883966969425,6,4,3,7,7,5,6,9
S001;S002;S009;S010;S013;S014 | S003;S004;S005;S006;S007;S011;S012;S015 | S008,14,19,6,8,17,47,0.4045154991250498,6,5,3,7,7,5,6,8
S001;S002;S009;S010;S013;S014 | S003;S004;S005;S006;S007;S011;S015 | S008;S012,14,18,6,9,17,47,0.19176187616271143,6,5,3,7,6,5,6,9
S001;S002;S009;S010;S013;S014 | S003;S004;S005;S007;S008;S011 | S006;S012;S015,14,20,6,9,19,49,0.2591123345779635,6,4,4,7,7,6,6,9
S001;S002;S009;S010;S013;S014 | S003;S004;S005;S007;S008;S011;S012 | S006;S015,14,19,6,8,17,47,0.3989610525045849,6,4,4,7,6,6,6,8
S001;S002;S009;S010;S013;S014 | S003;S004;S005;S007;S008;S011;S012;S015 | S006,13,19,4,6,12,42,0.6687530190949461,6,3,4,7,6,6,4,6
S001;S002;S009;S010;S013;S014 | S003;S004;S005;S007;S008;S011;S015 | S006;S012,14,20,6,8,18,48,0.4143728787431341,6,4,4,7,7,6,6,8
S001;S002;S009;S010;S013;S014 | S003;S004;S005;S007;S011 | S006;S008;S012;S015,14,19,6,9,18,48,0.13543035519013025,6,4,4,7,6,6,6,9
S001;S002;S009;S010;S013;S014 | S003;S004;S005;S007;S011;S012 | S006;S008;S015,14,20,6,9,19,49,0.23249692636087407,6,4,4,7,7,6,6,9
S001;S002;S009;S010;S013;S014 | S003;S004;S005;S007;S011;S012;S015 | S006;S008,15,20,6,8,19,49,0.36276367529635534,6,5,4,7,7,6,6,8
S001;S002;S009;S010;S013;S014 | S003;S004;S005;S007;S011;S015 | S006;S008;S012,15,19,6,9,19,49,0.16196045816383586,6,5,4,7,6,6,6,9
S001;S002;S009;S010;S013;S014 | S003;S006;S007;S008;S011 | S004;S005;S012;S015,13,19,6,9,17,47,0.14590169847753415,6,4,3,7,7,5,6,9
S001;S002;S009;S010;S013;S014 | S003;S006;S007;S008;S011;S012 | S004;S005;S015,13,18,6,9,16,46,0.2567164709386882,6,4,3,7,6,5,6,9
S001;S002;S009;S010;S013;S014 | S003;S006;S007;S008;S011;S012;S015 | S004;S005,12,18,6,9,15,45,0.3091433159078418,6,3,3,7,6,5,6,9
S001;S002;S009;S010;S013;S014 | S003;S006;S007;S008;S011;S015 | S004;S005;S012,13,19,6,9,17,47,0.1804548790185959,6,4,3,7,7,5,6,9
S001;S002;S009;S010;S013;S014 | S003;S006;S007;S011 | S004;S005;S008;S012;S015,13,18,6,8,15,45,0.18559686113356397,6,4,3,7,6,5,6,8
S001;S002;S009;S010;S013;S014 | S003;S006;S007;S011;S012 | S004;S005;S008;S015,13,19,6,9,17,47,0.1663684315667053,6,4,3,7,7,5,6,9
S001;S002;S009;S010;S013;S014 | S003;S006;S007;S011;S012;S015 | S004;S005;S008,14,19,6,9,18,48,0.19640804177604715,6,5,3,7,7,5,6,9
S001;S002;S009;S010;S013;S014 | S003;S006;S007;S011;S015 | S004;S005;S008;S012,14,18,6,8,16,46,0.1607011576332489,6,5,3,7,6,5,6,8
S001;S002;S009;S010;S013;S014 | S003;S007;S008;S011 | S004;S005;S006;S012;S015,13,19,6,9,17,47,0.1319695108716435,6,4,3,7,7,5,6,9
S001;S002;S009;S010;S013;S014 | S003;S007;S008;S011;S012 | S004;S005;S006;S015,13,18,6,9,16,46,0.21955274979678505,6,4,3,7,6,5,6,9
S001;S002;S009;S010;S013;S014 | S003;S007;S008;S011;S012;S015 | S004;S005;S006,12,18,6,9,15,45,0.26946019263201043,6,3,3,7,6,5,6,9
S001;S002;S009;S010;S013;S014 | S003;S007;S008;S011;S015 | S004;S005;S006;S012,13,19,6,9,17,47,0.15307433388180017,6,4,3,7,7,5,6,9
S001;S002;S009;S010;S013;S014 | S003;S007;S011 | S004;S005;S006;S008;S012;S015,13,18,6,8,15,45,0.21405780680483677,6,4,3,7,6,5,6,8
S001;S002;S009;S010;S013;S014 | S003;S007;S011;S012 | S004;S005;S006;S008;S015,13,19,6,9,17,47,0.15612536207391065,6,4,3,7,7,5,6,9
S001;S002;S009;S010;S013;S014 | S003;S007;S011;S012;S015 | S004;S005;S006;S008,14,19,6,9,18,48,0.17230448311771251,6,5,3,7,7,5,6,9
S001;S002;S009;S010;S013;S014 | S003;S007;S011;S015 | S004;S005;S006;S008;S012,14,18,6,8,16,46,0.17780735143280244,6,5,3,7,6,5,6,8
S001;S002;S009;S010;S013;S014;S015 | S003;S004;S005;S006;S007;S008;S011 | S012,13,18,6,8,15,45,0.45829537444318696,6,4,3,7,6,5,6,8
S001;S002;S009;S010;S013;S014;S015 | S003;S004;S005;S006;S007;S011 | S008;S012,13,17,6,9,15,45,0.21281045209424546,6,4,3,7,5,5,6,9
S001;S002;S009;S010;S013;S014;S015 | S003;S004;S005;S006;S007;S011;S012 | S008,13,18,6,8,15,45,0.4035946802481592,6,4,3,7,6,5,6,8
S001;S002;S009;S010;S013;S014;S015 | S003;S004;S005;S007;S008;S011 | S006;S012,14,19,6,8,17,47,0.4194887593826936,6,4,4,7,6,6,6,8
S001;S002;S009;S010;S013;S014;S015 | S003;S004;S005;S007;S008;S011;S012 | S006,13,18,4,6,11,41,0.6631842716495538,6,3,4,7,5,6,4,6
S001;S002;S009;S010;S013;S014;S015 | S003;S004;S005;S007;S011 | S006;S008;S012,14,18,6,9,17,47,0.19333207262226076,6,4,4,7,5,6,6,9
S001;S002;S009;S010;S013;S014;S015 | S003;S004;S005;S007;S011;S012 | S006;S008,14,19,6,8,17,47,0.36569872822563854,6,4,4,7,6,6,6,8
S001;S002;S009;S010;S013;S014;S015 | S003;S006;S007;S008;S011 | S004;S005;S012,13,18,6,9,16,46,0.20497960688019565,6,4,3,7,6,5,6,9
S001;S002;S009;S010;S013;S014;S015 | S003;S006;S007;S008;S011;S012 | S004;S005,12,17,6,9,14,44,0.30956012801633853,6,3,3,7,5,5,6,9
S001;S002;S009;S010;S013;S014;S015 | S003;S006;S007;S011 | S004;S005;S008;S012,13,17,6,8,14,44,0.22002469740721464,6,4,3,7,5,5,6,8
S001;S002;S009;S010;S013;S014;S015 | S003;S006;S007;S011;S012 | S004;S005;S008,13,18,6,9,16,46,0.22672147219357278,6,4,3,7,6,5,6,9
S001;S002;S009;S010;S013;S014;S015 | S003;S007;S008;S011 | S004;S005;S006;S012,13,18,6,9,16,46,0.1884538577295931,6,4,3,7,6,5,6,9
S001;S002;S009;S010;S013;S014;S015 | S003;S007;S008;S011;S012 | S004;S005;S006,12,17,6,9,14,44,0.2747673696510228,6,3,3,7,5,5,6,9
S001;S002;S009;S010;S013;S014;S015 | S003;S007;S011 | S004;S005;S006;S008;S012,13,17,6,8,14,44,0.23873298566454937,6,4,3,7,5,5,6,8
S001;S002;S009;S010;S013;S014;S015 | S003;S007;S011;S012 | S004;S005;S006;S008,13,18,6,9,16,46,0.212855163898068,6,4,3,7,6,5,6,9
S001;S002;S012 | S003;S004;S005;S006;S007;S008;S009;S010;S011;S013;S014 | S015,13,19,6,8,16,46,0.5650743508449038,5,5,3,7,7,5,6,8
S001;S002;S012 | S003;S004;S005;S006;S007;S008;S011 | S009;S010;S013;S014;S015,15,19,6,9,19,49,0.14386420051373097,7,5,3,7,7,5,6,9
S001;S002;S012 | S003;S004;S005;S006;S007;S008;S011;S015 | S009;S010;S013;S014,14,19,6,9,18,48,0.1941505058408402,7,4,3,7,7,5,6,9
S001;S002;S012 | S003;S004;S005;S006;S007;S009;S010;S011;S013;S014 | S008;S015,13,19,6,9,17,47,0.39311896556880527,5,5,3,7,7,5,6,9
S001;S002;S012 | S003;S004;S005;S006;S007;S009;S010;S011;S013;S014;S015 | S008,14,19,6,8,17,47,0.5204987612673536,5,6,3,7,7,5,6,8
S001;S002;S012 | S003;S004;S005;S006;S007;S011 | S008;S009;S010;S013;S014;S015,15,19,6,9,19,49,0.12611380671656303,7,5,3,7,7,5,6,9
S001;S002;S012 | S003;S004;S005;S006;S007;S011;S015 | S008;S009;S010;S013;S014,16,19,6,9,20,50,0.11189078954429553,7,6,3,7,7,5,6,9
S001;S002;S012 | S003;S004;S005;S007;S008;S009;S010;S011;S013;S014 | S006;S015,14,20,6,8,18,48,0.5199464760821945,5,5,4,7,7,6,6,8
S001;S002;S012 | S003;S004;S005;S007;S008;S009;S010;S011;S013;S014;S015 | S006,13,20,4,6,13,43,0.7792638358091232,5,4,4,7,7,6,4,6
S001;S002;S012 | S003;S004;S005;S007;S008;S011 | S006;S009;S010;S013;S014;S015,16,20,6,9,21,51,0.11316635950861723,7,5,4,7,7,6,6,9
S001;S002;S012 | S003;S004;S005;S007;S008;S011;S015 | S006;S009;S010;S013;S014,15,20,6,9,20,50,0.15562833296237924,7,4,4,7,7,6,6,9
S001;S002;S012 | S003;S004;S005;S007;S009;S010;S011;S013;S014 | S006;S008;S015,14,20,6,9,19,49,0.3507118284549573,5,5,4,7,7,6,6,9
S001;S002;S012 | S003;S004;S005;S007;S009;S010;S011;S013;S014;S015 | S006;S008,15,20,6,8,19,49,0.4746144799938166,5,6,4,7,7,6,6,8
S001;S002;S012 | S003;S004;S005;S007;S011 | S006;S008;S009;S010;S013;S014;S015,16,20,6,9,21,51,0.15185093165439986,7,5,4,7,7,6,6,9
S001;S002;S012 | S003;S004;S005;S007;S011;S015 | S006;S008;S009;S010;S013;S014,17,20,6,9,22,52,0.12005292222716467,7,6,4,7,7,6,6,9
S001;S002;S012 | S003;S006;S007;S008;S009;S010;S011;S013;S014 | S004;S005;S015,13,19,6,9,17,47,0.3779583050775575,5,5,3,7,7,5,6,9
S001;S002;S012 | S003;S006;S007;S008;S009;S010;S011;S013;S014;S015 | S004;S005,12,19,6,9,16,46,0.4348040178139154,5,4,3,7,7,5,6,9
S001;S002;S012 | S003;S006;S007;S008;S011 | S004;S005;S009;S010;S013;S014;S015,15,19,6,9,19,49,0.13416207318424114,7,5,3,7,7,5,6,9
S001;S002;S012 | S003;S006;S007;S008;S011;S015 | S004;S005;S009;S010;S013;S014,14,19,6,9,18,48,0.1128729791107603,7,4,3,7,7,5,6,9
S001;S002;S012 | S003;S006;S007;S009;S010;S011;S013;S014 | S004;S005;S008;S015,13,19,6,9,17,47,0.22363779160742914,5,5,3,7,7,5,6,9
S001;S002;S012 | S003;S006;S007;S009;S010;S011;S013;S014;S015 | S004;S005;S008,14,19,6,9,18,48,0.2801122915522435,5,6,3,7,7,5,6,9
S001;S002;S012 | S003;S006;S007;S011 | S004;S005;S008;S009;S010;S013;S014;S015,15,19,6,8,18,48,0.2625883234613945,7,5,3,7,7,5,6,8
S001;S002;S012 | S003;S006;S007;S011;S015 | S004;S005;S008;S009;S010;S013;S014,16,19,6,8,19,49,0.2068330839808654,7,6,3,7,7,5,6,8
S001;S002;S012 | S003;S007;S008;S009;S010;S011;S013;S014 | S004;S005;S006;S015,13,19,6,9,17,47,0.3357349570389954,5,5,3,7,7,5,6,9
S001;S002;S012 | S003;S007;S008;S009;S010;S011;S013;S014;S015 | S004;S005;S006,12,19,6,9,16,46,0.3919938227302428,5,4,3,7,7,5,6,9
S001;S002;S012 | S003;S007;S008;S011 | S004;S005;S006;S009;S010;S013;S014;S015,15,19,6,9,19,49,0.16298064472017676,7,5,3,7,7,5,6,9
S001;S002;S012 | S003;S007;S008;S011;S015 | S004;S005;S006;S009;S010;S013;S014,14,19,6,9,18,48,0.12665970249577466,7,4,3,7,7,5,6,9
S001;S002;S012 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S006;S008;S015,13,19,6,9,17,47,0.1830635769272926,5,5,3,7,7,5,6,9
S001;S002;S012 | S003;S007;S009;S010;S011;S013;S014;S015 | S004;S005;S006;S008,14,19,6,9,18,48,0.2374391492749927,5,6,3,7,7,5,6,9
S001;S002;S012 | S003;S007;S011 | S004;S005;S006;S008;S009;S010;S013;S014;S015,15,19,6,8,18,48,0.3058192925701527,7,5,3,7,7,5,6,8
S001;S002;S012 | S003;S007;S011;S015 | S004;S005;S006;S008;S009;S010;S013;S014,16,19,6,8,19,49,0.24853325549369612,7,6,3,7,7,5,6,8
S001;S002;S012;S015 | S003;S004;S005;S006;S007;S008;S011 | S009;S010;S013;S014,14,18,6,9,17,47,0.14540958452744565,7,4,3,7,6,5,6,9
S001;S002;S012;S015 | S003;S004;S005;S006;S007;S009;S010;S011;S013;S014 | S008,13,18,6,8,15,45,0.4836711558963257,5,5,3,7,6,5,6,8
S001;S002;S012;S015 | S003;S004;S005;S006;S007;S011 | S008;S009;S010;S013;S014,15,18,6,9,18,48,0.06707764117213397,7,5,3,7,6,5,6,9
S001;S002;S012;S015 | S003;S004;S005;S007;S008;S009;S010;S011;S013;S014 | S006,13,19,4,6,12,42,0.7457868362917189,5,4,4,7,6,6,4,6
S001;S002;S012;S015 | S003;S004;S005;S007;S008;S011 | S006;S009;S010;S013;S014,15,19,6,9,19,49,0.10228237967084655,7,4,4,7,6,6,6,9
S001;S002;S012;S015 | S003;S004;S005;S007;S009;S010;S011;S013;S014 | S006;S008,14,19,6,8,17,47,0.43721840080690033,5,5,4,7,6,6,6,8
S001;S002;S012;S015 | S003;S004;S005;S007;S011 | S006;S008;S009;S010;S013;S014,16,19,6,9,20,50,0.09498944267821963,7,5,4,7,6,6,6,9
S001;S002;S012;S015 | S003;S006;S007;S008;S009;S010;S011;S013;S014 | S004;S005,12,18,6,9,15,45,0.3952730658325143,5,4,3,7,6,5,6,9
S001;S002;S012;S015 | S003;S006;S007;S008;S011 | S004;S005;S009;S010;S013;S014,14,18,6,9,17,47,0.0752141946559241,7,4,3,7,6,5,6,9
S001;S002;S012;S015 | S003;S006;S007;S009;S010;S011;S013;S014 | S004;S005;S008,13,18,6,9,16,46,0.23703725988847887,5,5,3,7,6,5,6,9
S001;S002;S012;S015 | S003;S006;S007;S011 | S004;S005;S008;S009;S010;S013;S014,15,18,6,8,17,47,0.21866540613970162,7,5,3,7,6,5,6,8
S001;S002;S012;S015 | S003;S007;S008;S009;S010;S011;S013;S014 | S004;S005;S006,12,18,6,9,15,45,0.3513913041736319,5,4,3,7,6,5,6,9
S001;S002;S012;S015 | S003;S007;S008;S011 | S004;S005;S006;S009;S010;S013;S014,14,18,6,9,17,47,0.10765674537800525,7,4,3,7,6,5,6,9
S001;S002;S012;S015 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S006;S008,13,18,6,9,16,46,0.19207575360131574,5,5,3,7,6,5,6,9
S001;S002;S012;S015 | S003;S007;S011 | S004;S005;S006;S008;S009;S010;S013;S014,15,18,6,8,17,47,0.26380938784620905,7,5,3,7,6,5,6,8
S001;S002;S015 | S003;S004;S005;S006;S007;S008;S009;S010;S011;S013;S014 | S012,12,18,6,8,14,44,0.5944696736889715,5,4,3,7,6,5,6,8
S001;S002;S015 | S003;S004;S005;S006;S007;S008;S011 | S009;S010;S012;S013;S014,14,18,6,9,17,47,0.14466311477098467,7,4,3,7,6,5,6,9
S001;S002;S015 | S003;S004;S005;S006;S007;S008;S011;S012 | S009;S010;S013;S014,13,17,6,9,15,45,0.24311758218816434,7,3,3,7,5,5,6,9
S001;S002;S015 | S003;S004;S005;S006;S007;S009;S010;S011;S012;S013;S014 | S008,12,18,6,8,14,44,0.5230832550654139,5,4,3,7,6,5,6,8
S001;S002;S015 | S003;S004;S005;S006;S007;S009;S010;S011;S013;S014 | S008;S012,12,17,6,9,14,44,0.3450155646074767,5,4,3,7,5,5,6,9
S001;S002;S015 | S003;S004;S005;S006;S007;S011 | S008;S009;S010;S012;S013;S014,14,17,6,9,16,46,0.12999463748431656,7,4,3,7,5,5,6,9
S001;S002;S015 | S003;S004;S005;S006;S007;S011;S012 | S008;S009;S010;S013;S014,14,18,6,9,17,47,0.14473059051087506,7,4,3,7,6,5,6,9
S001;S002;S015 | S003;S004;S005;S007;S008;S009;S010;S011;S012;S013;S014 | S006,12,18,4,6,10,40,0.7816190425198212,5,3,4,7,5,6,4,6
S001;S002;S015 | S003;S004;S005;S007;S008;S009;S010;S011;S013;S014 | S006;S012,13,19,6,8,16,46,0.5483331297553603,5,4,4,7,6,6,6,8
S001;S002;S015 | S003;S004;S005;S007;S008;S011 | S006;S009;S010;S012;S013;S014,15,19,6,9,19,49,0.11498046017233444,7,4,4,7,6,6,6,9
S001;S002;S015 | S003;S004;S005;S007;S008;S011;S012 | S006;S009;S010;S013;S014,14,18,6,9,17,47,0.2059333680383721,7,3,4,7,5,6,6,9
S001;S002;S015 | S003;S004;S005;S007;S009;S010;S011;S012;S013;S014 | S006;S008,13,19,6,8,16,46,0.4772491358313946,5,4,4,7,6,6,6,8
S001;S002;S015 | S003;S004;S005;S007;S009;S010;S011;S013;S014 | S006;S008;S012,13,18,6,9,16,46,0.3061411590887529,5,4,4,7,5,6,6,9
S001;S002;S015 | S003;S004;S005;S007;S011 | S006;S008;S009;S010;S012;S013;S014,15,18,6,9,18,48,0.155645049220013,7,4,4,7,5,6,6,9
S001;S002;S015 | S003;S004;S005;S007;S011;S012 | S006;S008;S009;S010;S013;S014,15,19,6,9,19,49,0.13684644538563293,7,4,4,7,6,6,6,9
S001;S002;S015 | S003;S006;S007;S008;S009;S010;S011;S012;S013;S014 | S004;S005,11,17,6,9,13,43,0.43755516290527985,5,3,3,7,5,5,6,9
S001;S002;S015 | S003;S006;S007;S008;S009;S010;S011;S013;S014 | S004;S005;S012,12,18,6,9,15,45,0.3310550837047006,5,4,3,7,6,5,6,9
S001;S002;S015 | S003;S006;S007;S008;S011 | S004;S005;S009;S010;S012;S013;S014,14,18,6,9,17,47,0.1380395464028825,7,4,3,7,6,5,6,9
S001;S002;S015 | S003;S006;S007;S008;S011;S012 | S004;S005;S009;S010;S013;S014,13,17,6,9,15,45,0.14048103164000433,7,3,3,7,5,5,6,9
S001;S002;S015 | S003;S006;S007;S009;S010;S011;S012;S013;S014 | S004;S005;S008,12,18,6,9,15,45,0.2831710308572093,5,4,3,7,6,5,6,9
S001;S002;S015 | S003;S006;S007;S009;S010;S011;S013;S014 | S004;S005;S008;S012,12,17,6,9,14,44,0.19034740932314193,5,4,3,7,5,5,6,9
S001;S002;S015 | S003;S006;S007;S011 | S004;S005;S008;S009;S010;S012;S013;S014,14,17,6,8,15,45,0.26570813228357065,7,4,3,7,5,5,6,8
S001;S002;S015 | S003;S006;S007;S011;S012 | S004;S005;S008;S009;S010;S013;S014,14,18,6,9,17,47,0.17676809455866282,7,4,3,7,6,5,6,9
S001;S002;S015 | S003;S007;S008;S009;S010;S011;S012;S013;S014 | S004;S005;S006,11,17,6,9,13,43,0.39482449438244904,5,3,3,7,5,5,6,9
S001;S002;S015 | S003;S007;S008;S009;S010;S011;S013;S014 | S004;S005;S006;S012,12,18,6,9,15,45,0.29256234506874246,5,4,3,7,6,5,6,9
S001;S002;S015 | S003;S007;S008;S011 | S004;S005;S006;S009;S010;S012;S013;S014,14,18,6,9,17,47,0.16670605092701088,7,4,3,7,6,5,6,9
S001;S002;S015 | S003;S007;S008;S011;S012 | S004;S005;S006;S009;S010;S013;S014,13,17,6,9,15,45,0.13719881149012475,7,3,3,7,5,5,6,9
S001;S002;S015 | S003;S007;S009;S010;S011;S012;S013;S014 | S004;S005;S006;S008,12,18,6,9,15,45,0.2406593312865674,5,4,3,7,6,5,6,9
S001;S002;S015 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S006;S008;S012,12,17,6,9,14,44,0.1586049561606837,5,4,3,7,5,5,6,9
S001;S002;S015 | S003;S007;S011 | S004;S005;S006;S008;S009;S010;S012;S013;S014,14,17,6,8,15,45,0.3087992816744986,7,4,3,7,5,5,6,8
S001;S002;S015 | S003;S007;S011;S012 | S004;S005;S006;S008;S009;S010;S013;S014,14,18,6,9,17,47,0.21125375335927743,7,4,3,7,6,5,6,9
