gap_units,total_units,work_cv,relay_task_copies,groups,need_A_uav,need_B_uav,need_C_uav,need_A_battery,need_B_battery,need_C_battery,need_R_uav,need_R_component
19,49,0.4746144799938166,9,S001;S002;S012 | S003;S004;S005;S007;S009;S010;S011;S013;S014;S015 | S006;S008,5,6,4,7,7,6,6,8
19,49,0.3507118284549573,10,S001;S002;S012 | S003;S004;S005;S007;S009;S010;S011;S013;S014 | S006;S008;S015,5,5,4,7,7,6,6,9
16,46,0.4772491358313946,9,S001;S002;S015 | S003;S004;S005;S007;S009;S010;S011;S012;S013;S014 | S006;S008,5,4,4,7,6,6,6,8
18,48,0.5196487421178041,9,S001;S002 | S003;S004;S005;S007;S009;S010;S011;S012;S013;S014;S015 | S006;S008,5,5,4,7,7,6,6,8
18,48,0.40016948504226596,10,S001;S002 | S003;S004;S005;S007;S009;S010;S011;S012;S013;S014 | S006;S008;S015,5,4,4,7,7,6,6,9
16,46,0.3061411590887529,11,S001;S002;S015 | S003;S004;S005;S007;S009;S010;S011;S013;S014 | S006;S008;S012,5,4,4,7,5,6,6,9
18,48,0.3550803905022145,11,S001;S002 | S003;S004;S005;S007;S009;S010;S011;S013;S014;S015 | S006;S008;S012,5,5,4,7,6,6,6,9
17,47,0.30799740166828543,11,S001;S002 | S003;S004;S005;S007;S009;S010;S011;S013;S014 | S006;S008;S012;S015,5,4,4,7,6,6,6,9
20,50,0.09498944267821963,10,S001;S002;S012;S015 | S003;S004;S005;S007;S011 | S006;S008;S009;S010;S013;S014,7,5,4,7,6,6,6,9
22,52,0.12005292222716467,10,S001;S002;S012 | S003;S004;S005;S007;S011;S015 | S006;S008;S009;S010;S013;S014,7,6,4,7,7,6,6,9
21,51,0.15185093165439986,10,S001;S002;S012 | S003;S004;S005;S007;S011 | S006;S008;S009;S010;S013;S014;S015,7,5,4,7,7,6,6,9
19,49,0.13684644538563293,11,S001;S002;S015 | S003;S004;S005;S007;S011;S012 | S006;S008;S009;S010;S013;S014,7,4,4,7,6,6,6,9
21,51,0.18902799768340495,11,S001;S002 | S003;S004;S005;S007;S011;S012;S015 | S006;S008;S009;S010;S013;S014,7,5,4,7,7,6,6,9
20,50,0.18767519787755335,11,S001;S002 | S003;S004;S005;S007;S011;S012 | S006;S008;S009;S010;S013;S014;S015,7,4,4,7,7,6,6,9
18,48,0.155645049220013,10,S001;S002;S015 | S003;S004;S005;S007;S011 | S006;S008;S009;S010;S012;S013;S014,7,4,4,7,5,6,6,9
20,50,0.1826002278832434,10,S001;S002 | S003;S004;S005;S007;S011;S015 | S006;S008;S009;S010;S012;S013;S014,7,5,4,7,6,6,6,9
19,49,0.21381439730146629,10,S001;S002 | S003;S004;S005;S007;S011 | S006;S008;S009;S010;S012;S013;S014;S015,7,4,4,7,6,6,6,9
14,44,0.49584616464897,9,S001;S002;S006;S008;S009;S010;S012;S013;S014;S015 | S003;S007;S011 | S004;S005,6,3,4,7,4,6,6,8
16,46,0.4476638060167396,9,S001;S002;S006;S008;S009;S010;S012;S013;S014 | S003;S007;S011;S015 | S004;S005,6,4,4,7,5,6,6,8
16,46,0.4403490907772078,9,S001;S002;S006;S008;S009;S010;S012;S013;S014 | S003;S007;S011 | S004;S005;S015,6,4,4,7,5,6,6,8
16,46,0.41364098986045794,10,S001;S002;S006;S008;S009;S010;S013;S014;S015 | S003;S007;S011;S012 | S004;S005,6,3,4,7,5,6,6,9
17,47,0.37673228966335437,10,S001;S002;S006;S008;S009;S010;S013;S014 | S003;S007;S011;S012;S015 | S004;S005,6,4,4,7,5,6,6,9
17,47,0.3559745193424483,10,S001;S002;S006;S008;S009;S010;S013;S014 | S003;S007;S011;S012 | S004;S005;S015,6,4,4,7,5,6,6,9
16,46,0.39406738229956423,10,S001;S002;S006;S008;S009;S010;S013;S014;S015 | S003;S007;S011 | S004;S005;S012,6,4,4,7,5,6,6,8
17,47,0.3419395539953482,10,S001;S002;S006;S008;S009;S010;S013;S014 | S003;S007;S011;S015 | S004;S005;S012,6,5,4,7,5,6,6,8
16,46,0.3465586306946139,10,S001;S002;S006;S008;S009;S010;S013;S014 | S003;S007;S011 | S004;S005;S012;S015,6,4,4,7,5,6,6,8
14,44,0.3079461377711311,10,S001;S002;S006;S008;S012;S015 | S003;S007;S009;S010;S011;S013;S014 | S004;S005,5,3,4,7,4,6,6,9
16,46,0.31421456645403184,10,S001;S002;S006;S008;S012 | S003;S007;S009;S010;S011;S013;S014;S015 | S004;S005,5,4,4,7,5,6,6,9
16,46,0.25881581077524307,10,S001;S002;S006;S008;S012 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S015,5,4,4,7,5,6,6,9
15,45,0.3150107464401737,10,S001;S002;S006;S008;S015 | S003;S007;S009;S010;S011;S012;S013;S014 | S004;S005,5,3,4,7,5,6,6,9
16,46,0.3325466047026082,10,S001;S002;S006;S008 | S003;S007;S009;S010;S011;S012;S013;S014;S015 | S004;S005,5,4,4,7,5,6,6,9
16,46,0.2740699225986585,10,S001;S002;S006;S008 | S003;S007;S009;S010;S011;S012;S013;S014 | S004;S005;S015,5,4,4,7,5,6,6,9
16,46,0.19561779348519276,11,S001;S002;S006;S008;S015 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S012,5,4,4,7,5,6,6,9
17,47,0.21295391876216221,11,S001;S002;S006;S008 | S003;S007;S009;S010;S011;S013;S014;S015 | S004;S005;S012,5,5,4,7,5,6,6,9
16,46,0.15623458570416002,11,S001;S002;S006;S008 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S012;S015,5,4,4,7,5,6,6,9
15,45,0.22491988221041595,10,S001;S002;S006;S008;S012;S015 | S003;S007;S011 | S004;S005;S009;S010;S013;S014,7,3,4,7,4,6,6,8
17,47,0.169582783378492,10,S001;S002;S006;S008;S012 | S003;S007;S011;S015 | S004;S005;S009;S010;S013;S014,7,4,4,7,5,6,6,8
17,47,0.22016892730702703,10,S001;S002;S006;S008;S012 | S003;S007;S011 | S004;S005;S009;S010;S013;S014;S015,7,4,4,7,5,6,6,8
17,47,0.10892412200836535,11,S001;S002;S006;S008;S015 | S003;S007;S011;S012 | S004;S005;S009;S010;S013;S014,7,3,4,7,5,6,6,9
18,48,0.05993725557575696,11,S001;S002;S006;S008 | S003;S007;S011;S012;S015 | S004;S005;S009;S010;S013;S014,7,4,4,7,5,6,6,9
18,48,0.1155959736968116,11,S001;S002;S006;S008 | S003;S007;S011;S012 | S004;S005;S009;S010;S013;S014;S015,7,4,4,7,5,6,6,9
17,47,0.22040940543231305,10,S001;S002;S006;S008;S015 | S003;S007;S011 | S004;S005;S009;S010;S012;S013;S014,7,4,4,7,5,6,6,8
18,48,0.17457784787659686,10,S001;S002;S006;S008 | S003;S007;S011;S015 | S004;S005;S009;S010;S012;S013;S014,7,5,4,7,5,6,6,8
17,47,0.2322094163975783,10,S001;S002;S006;S008 | S003;S007;S011 | S004;S005;S009;S010;S012;S013;S014;S015,7,4,4,7,5,6,6,8
18,48,0.35010705651483814,9,S001;S002;S006;S009;S010;S012;S013;S014;S015 | S003;S007;S008;S011 | S004;S005,6,4,4,7,6,6,6,9
19,49,0.3204042540378541,9,S001;S002;S006;S009;S010;S012;S013;S014 | S003;S007;S008;S011;S015 | S004;S005,6,4,4,7,7,6,6,9
20,50,0.28877515328467807,9,S001;S002;S006;S009;S010;S012;S013;S014 | S003;S007;S008;S011 | S004;S005;S015,6,5,4,7,7,6,6,9
16,46,0.3172220859926953,10,S001;S002;S006;S009;S010;S013;S014;S015 | S003;S007;S008;S011;S012 | S004;S005,6,3,4,7,5,6,6,9
17,47,0.3084008931654218,10,S001;S002;S006;S009;S010;S013;S014 | S003;S007;S008;S011;S012;S015 | S004;S005,6,3,4,7,6,6,6,9
18,48,0.26091243073225545,10,S001;S002;S006;S009;S010;S013;S014 | S003;S007;S008;S011;S012 | S004;S005;S015,6,4,4,7,6,6,6,9
18,48,0.23180446407544184,10,S001;S002;S006;S009;S010;S013;S014;S015 | S003;S007;S008;S011 | S004;S005;S012,6,4,4,7,6,6,6,9
19,49,0.19753423966702188,10,S001;S002;S006;S009;S010;S013;S014 | S003;S007;S008;S011;S015 | S004;S005;S012,6,4,4,7,7,6,6,9
19,49,0.1742800821164228,10,S001;S002;S006;S009;S010;S013;S014 | S003;S007;S008;S011 | S004;S005;S012;S015,6,4,4,7,7,6,6,9
17,47,0.36901762908324826,10,S001;S002;S006;S012;S015 | S003;S007;S008;S009;S010;S011;S013;S014 | S004;S005,5,4,4,7,6,6,6,9
18,48,0.40463179566042445,10,S001;S002;S006;S012 | S003;S007;S008;S009;S010;S011;S013;S014;S015 | S004;S005,5,4,4,7,7,6,6,9
19,49,0.34663419544820034,10,S001;S002;S006;S012 | S003;S007;S008;S009;S010;S011;S013;S014 | S004;S005;S015,5,5,4,7,7,6,6,9
15,45,0.4071625621208466,10,S001;S002;S006;S015 | S003;S007;S008;S009;S010;S011;S012;S013;S014 | S004;S005,5,3,4,7,5,6,6,9
16,46,0.44809567661456917,10,S001;S002;S006 | S003;S007;S008;S009;S010;S011;S012;S013;S014;S015 | S004;S005,5,3,4,7,6,6,6,9
17,47,0.3917784563167823,10,S001;S002;S006 | S003;S007;S008;S009;S010;S011;S012;S013;S014 | S004;S005;S015,5,4,4,7,6,6,6,9
17,47,0.29725504894934673,11,S001;S002;S006;S015 | S003;S007;S008;S009;S010;S011;S013;S014 | S004;S005;S012,5,4,4,7,6,6,6,9
18,48,0.3426478429845547,11,S001;S002;S006 | S003;S007;S008;S009;S010;S011;S013;S014;S015 | S004;S005;S012,5,4,4,7,7,6,6,9
18,48,0.29237895557304605,11,S001;S002;S006 | S003;S007;S008;S009;S010;S011;S013;S014 | S004;S005;S012;S015,5,4,4,7,7,6,6,9
19,49,0.07027988983374406,10,S001;S002;S006;S012;S015 | S003;S007;S008;S011 | S004;S005;S009;S010;S013;S014,7,4,4,7,6,6,6,9
20,50,0.0822285801975886,10,S001;S002;S006;S012 | S003;S007;S008;S011;S015 | S004;S005;S009;S010;S013;S014,7,4,4,7,7,6,6,9
21,51,0.12104181423678437,10,S001;S002;S006;S012 | S003;S007;S008;S011 | S004;S005;S009;S010;S013;S014;S015,7,5,4,7,7,6,6,9
17,47,0.10022317141722124,11,S001;S002;S006;S015 | S003;S007;S008;S011;S012 | S004;S005;S009;S010;S013;S014,7,3,4,7,5,6,6,9
18,48,0.1540669469014348,11,S001;S002;S006 | S003;S007;S008;S011;S012;S015 | S004;S005;S009;S010;S013;S014,7,3,4,7,6,6,6,9
19,49,0.1500820234489066,11,S001;S002;S006 | S003;S007;S008;S011;S012 | S004;S005;S009;S010;S013;S014;S015,7,4,4,7,6,6,6,9
19,49,0.12463471792200329,10,S001;S002;S006;S015 | S003;S007;S008;S011 | S004;S005;S009;S010;S012;S013;S014,7,4,4,7,6,6,6,9
20,50,0.14520275947486222,10,S001;S002;S006 | S003;S007;S008;S011;S015 | S004;S005;S009;S010;S012;S013;S014,7,4,4,7,7,6,6,9
20,50,0.1808346612596295,10,S001;S002;S006 | S003;S007;S008;S011 | S004;S005;S009;S010;S012;S013;S014;S015,7,4,4,7,7,6,6,9
18,48,0.3454579529717084,8,S001;S002;S006;S009;S010;S012;S013;S014;S015 | S003;S007;S011 | S004;S005;S008,6,5,4,7,6,6,6,8
20,50,0.29079692409061453,8,S001;S002;S006;S009;S010;S012;S013;S014 | S003;S007;S011;S015 | S004;S005;S008,6,6,4,7,7,6,6,8
19,49,0.2938590950287831,8,S001;S002;S006;S009;S010;S012;S013;S014 | S003;S007;S011 | S004;S005;S008;S015,6,5,4,7,7,6,6,8
18,48,0.25678664025646025,9,S001;S002;S006;S009;S010;S013;S014;S015 | S003;S007;S011;S012 | S004;S005;S008,6,4,4,7,6,6,6,9
20,50,0.21801127012679317,9,S001;S002;S006;S009;S010;S013;S014 | S003;S007;S011;S012;S015 | S004;S005;S008,6,5,4,7,7,6,6,9
19,49,0.19855283645985367,9,S001;S002;S006;S009;S010;S013;S014 | S003;S007;S011;S012 | S004;S005;S008;S015,6,4,4,7,7,6,6,9
16,46,0.2651161220957275,9,S001;S002;S006;S009;S010;S013;S014;S015 | S003;S007;S011 | S004;S005;S008;S012,6,4,4,7,5,6,6,8
18,48,0.20522328122808828,9,S001;S002;S006;S009;S010;S013;S014 | S003;S007;S011;S015 | S004;S005;S008;S012,6,5,4,7,6,6,6,8
17,47,0.23136531021801846,9,S001;S002;S006;S009;S010;S013;S014 | S003;S007;S011 | S004;S005;S008;S012;S015,6,4,4,7,6,6,6,8
18,48,0.21053952274873078,9,S001;S002;S006;S012;S015 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S008,5,5,4,7,6,6,6,9
20,50,0.24702057871742272,9,S001;S002;S006;S012 | S003;S007;S009;S010;S011;S013;S014;S015 | S004;S005;S008,5,6,4,7,7,6,6,9
19,49,0.18804816160383264,9,S001;S002;S006;S012 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S008;S015,5,5,4,7,7,6,6,9
17,47,0.2497505910414146,9,S001;S002;S006;S015 | S003;S007;S009;S010;S011;S012;S013;S014 | S004;S005;S008,5,4,4,7,6,6,6,9
19,49,0.2949254533643224,9,S001;S002;S006 | S003;S007;S009;S010;S011;S012;S013;S014;S015 | S004;S005;S008,5,5,4,7,7,6,6,9
18,48,0.23951466132963087,9,S001;S002;S006 | S003;S007;S009;S010;S011;S012;S013;S014 | S004;S005;S008;S015,5,4,4,7,7,6,6,9
16,46,0.14995532718590845,10,S001;S002;S006;S015 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S008;S012,5,4,4,7,5,6,6,9
18,48,0.2040072958314311,10,S001;S002;S006 | S003;S007;S009;S010;S011;S013;S014;S015 | S004;S005;S008;S012,5,5,4,7,6,6,6,9
17,47,0.16397877670582645,10,S001;S002;S006 | S003;S007;S009;S010;S011;S013;S014 | S004;S005;S008;S012;S015,5,4,4,7,6,6,6,9
19,49,0.23768043308148784,9,S001;S002;S006;S012;S015 | S003;S007;S011 | S004;S005;S008;S009;S010;S013;S014,7,5,4,7,6,6,6,8
21,51,0.21418075409339443,9,S001;S002;S006;S012 | S003;S007;S011;S015 | S004;S005;S008;S009;S010;S013;S014,7,6,4,7,7,6,6,8
20,50,0.2735654898365968,9,S001;S002;S006;S012 | S003;S007;S011 | S004;S005;S008;S009;S010;S013;S014;S015,7,5,4,7,7,6,6,8
19,49,0.17242482348894017,10,S001;S002;S006;S015 | S003;S007;S011;S012 | S004;S005;S008;S009;S010;S013;S014,7,4,4,7,6,6,6,9
21,51,0.1805558425107421,10,S001;S002;S006 | S003;S007;S011;S012;S015 | S004;S005;S008;S009;S010;S013;S014,7,5,4,7,7,6,6,9
20,50,0.22448840260723288,10,S001;S002;S006 | S003;S007;S011;S012 | S004;S005;S008;S009;S010;S013;S014;S015,7,4,4,7,7,6,6,9
17,47,0.2762297747558626,9,S001;S002;S006;S015 | S003;S007;S011 | S004;S005;S008;S009;S010;S012;S013;S014,7,4,4,7,5,6,6,8
19,49,0.26389579465933155,9,S001;S002;S006 | S003;S007;S011;S015 | S004;S005;S008;S009;S010;S012;S013;S014,7,5,4,7,6,6,6,8
18,48,0.32025359805534764,9,S001;S002;S006 | S003;S007;S011 | S004;S005;S008;S009;S010;S012;S013;S014;S015,7,4,4,7,6,6,6,8
12,42,0.4593184890069566,9,S001;S002;S008;S009;S010;S012;S013;S014;S015 | S003;S006;S007;S011 | S004;S005,6,3,3,7,4,5,6,8
14,44,0.41375658990778014,9,S001;S002;S008;S009;S010;S012;S013;S014 | S003;S006;S007;S011;S015 | S004;S005,6,4,3,7,5,5,6,8
14,44,0.4023160022407072,9,S001;S002;S008;S009;S010;S012;S013;S014 | S003;S006;S007;S011 | S004;S005;S015,6,4,3,7,5,5,6,8
14,44,0.3853699490423835,10,S001;S002;S008;S009;S010;S013;S014;S015 | S003;S006;S007;S011;S012 | S004;S005,6,3,3,7,5,5,6,9
15,45,0.35298612586972045,10,S001;S002;S008;S009;S010;S013;S014 | S003;S006;S007;S011;S012;S015 | S004;S005,6,4,3,7,5,5,6,9
15,45,0.32674059508720715,10,S001;S002;S008;S009;S010;S013;S014 | S003;S006;S007;S011;S012 | S004;S005;S015,6,4,3,7,5,5,6,9
14,44,0.35466313535542787,10,S001;S002;S008;S009;S010;S013;S014;S015 | S003;S006;S007;S011 | S004;S005;S012,6,4,3,7,5,5,6,8
15,45,0.30443448264541284,10,S001;S002;S008;S009;S010;S013;S014 | S003;S006;S007;S011;S015 | S004;S005;S012,6,5,3,7,5,5,6,8
14,44,0.30533612826081163,10,S001;S002;S008;S009;S010;S013;S014 | S003;S006;S007;S011 | S004;S005;S012;S015,6,4,3,7,5,5,6,8
12,42,0.3116265679989829,10,S001;S002;S008;S012;S015 | S003;S006;S007;S009;S010;S011;S013;S014 | S004;S005,5,3,3,7,4,5,6,9
14,44,0.3259937817442142,10,S001;S002;S008;S012 | S003;S006;S007;S009;S010;S011;S013;S014;S015 | S004;S005,5,4,3,7,5,5,6,9
14,44,0.26813494167411317,10,S001;S002;S008;S012 | S003;S006;S007;S009;S010;S011;S013;S014 | S004;S005;S015,5,4,3,7,5,5,6,9
13,43,0.32728954624507034,10,S001;S002;S008;S015 | S003;S006;S007;S009;S010;S011;S012;S013;S014 | S004;S005,5,3,3,7,5,5,6,9
14,44,0.35175954693095707,10,S001;S002;S008 | S003;S006;S007;S009;S010;S011;S012;S013;S014;S015 | S004;S005,5,4,3,7,5,5,6,9
14,44,0.29262848136572195,10,S001;S002;S008 | S003;S006;S007;S009;S010;S011;S012;S013;S014 | S004;S005;S015,5,4,3,7,5,5,6,9
14,44,0.2073326092864089,11,S001;S002;S008;S015 | S003;S006;S007;S009;S010;S011;S013;S014 | S004;S005;S012,5,4,3,7,5,5,6,9
15,45,0.2344249513988064,11,S001;S002;S008 | S003;S006;S007;S009;S010;S011;S013;S014;S015 | S004;S005;S012,5,5,3,7,5,5,6,9
14,44,0.17768605405034932,11,S001;S002;S008 | S003;S006;S007;S009;S010;S011;S013;S014 | S004;S005;S012;S015,5,4,3,7,5,5,6,9
13,43,0.18308570040420497,10,S001;S002;S008;S012;S015 | S003;S006;S007;S011 | S004;S005;S009;S010;S013;S014,7,3,3,7,4,5,6,8
15,45,0.13019446434729195,10,S001;S002;S008;S012 | S003;S006;S007;S011;S015 | S004;S005;S009;S010;S013;S014,7,4,3,7,5,5,6,8
15,45,0.18448903966128521,10,S001;S002;S008;S012 | S003;S006;S007;S011 | S004;S005;S009;S010;S013;S014;S015,7,4,3,7,5,5,6,8
15,45,0.07098088433976284,11,S001;S002;S008;S015 | S003;S006;S007;S011;S012 | S004;S005;S009;S010;S013;S014,7,3,3,7,5,5,6,9
16,46,0.04063856258519843,11,S001;S002;S008 | S003;S006;S007;S011;S012;S015 | S004;S005;S009;S010;S013;S014,7,4,3,7,5,5,6,9
16,46,0.09475678872573436,11,S001;S002;S008 | S003;S006;S007;S011;S012 | S004;S005;S009;S010;S013;S014;S015,7,4,3,7,5,5,6,9
15,45,0.1852428610740421,10,S001;S002;S008;S015 | S003;S006;S007;S011 | S004;S005;S009;S010;S012;S013;S014,7,4,3,7,5,5,6,8
16,46,0.14653632448791024,10,S001;S002;S008 | S003;S006;S007;S011;S015 | S004;S005;S009;S010;S012;S013;S014,7,5,3,7,5,5,6,8
15,45,0.20563621656760858,10,S001;S002;S008 | S003;S006;S007;S011 | S004;S005;S009;S010;S012;S013;S014;S015,7,4,3,7,5,5,6,8
16,46,0.3269463452410458,9,S001;S002;S009;S010;S012;S013;S014;S015 | S003;S006;S007;S008;S011 | S004;S005,6,4,3,7,6,5,6,9
17,47,0.30440010640393755,9,S001;S002;S009;S010;S012;S013;S014 | S003;S006;S007;S008;S011;S015 | S004;S005,6,4,3,7,7,5,6,9
18,48,0.26561407975420515,9,S001;S002;S009;S010;S012;S013;S014 | S003;S006;S007;S008;S011 | S004;S005;S015,6,5,3,7,7,5,6,9
14,44,0.30956012801633853,10,S001;S002;S009;S010;S013;S014;S015 | S003;S006;S007;S008;S011;S012 | S004;S005,6,3,3,7,5,5,6,9
15,45,0.3091433159078418,10,S001;S002;S009;S010;S013;S014 | S003;S006;S007;S008;S011;S012;S015 | S004;S005,6,3,3,7,6,5,6,9
16,46,0.2567164709386882,10,S001;S002;S009;S010;S013;S014 | S003;S006;S007;S008;S011;S012 | S004;S005;S015,6,4,3,7,6,5,6,9
16,46,0.20497960688019565,10,S001;S002;S009;S010;S013;S014;S015 | S003;S006;S007;S008;S011 | S004;S005;S012,6,4,3,7,6,5,6,9
17,47,0.1804548790185959,10,S001;S002;S009;S010;S013;S014 | S003;S006;S007;S008;S011;S015 | S004;S005;S012,6,4,3,7,7,5,6,9
17,47,0.14590169847753415,10,S001;S002;S009;S010;S013;S014 | S003;S006;S007;S008;S011 | S004;S005;S012;S015,6,4,3,7,7,5,6,9
15,45,0.3952730658325143,10,S001;S002;S012;S015 | S003;S006;S007;S008;S009;S010;S011;S013;S014 | S004;S005,5,4,3,7,6,5,6,9
16,46,0.4348040178139154,10,S001;S002;S012 | S003;S006;S007;S008;S009;S010;S011;S013;S014;S015 | S004;S005,5,4,3,7,7,5,6,9
17,47,0.3779583050775575,10,S001;S002;S012 | S003;S006;S007;S008;S009;S010;S011;S013;S014 | S004;S005;S015,5,5,3,7,7,5,6,9
13,43,0.43755516290527985,10,S001;S002;S015 | S003;S006;S007;S008;S009;S010;S011;S012;S013;S014 | S004;S005,5,3,3,7,5,5,6,9
14,44,0.48137694361306205,10,S001;S002 | S003;S006;S007;S008;S009;S010;S011;S012;S013;S014;S015 | S004;S005,5,3,3,7,6,5,6,9
15,45,0.42637302488651885,10,S001;S002 | S003;S006;S007;S008;S009;S010;S011;S012;S013;S014 | S004;S005;S015,5,4,3,7,6,5,6,9
15,45,0.3310550837047006,11,S001;S002;S015 | S003;S006;S007;S008;S009;S010;S011;S013;S014 | S004;S005;S012,5,4,3,7,6,5,6,9
16,46,0.3788530654481917,11,S001;S002 | S003;S006;S007;S008;S009;S010;S011;S013;S014;S015 | S004;S005;S012,5,4,3,7,7,5,6,9
16,46,0.33040120500865466,11,S001;S002 | S003;S006;S007;S008;S009;S010;S011;S013;S014 | S004;S005;S012;S015,5,4,3,7,7,5,6,9
17,47,0.0752141946559241,10,S001;S002;S012;S015 | S003;S006;S007;S008;S011 | S004;S005;S009;S010;S013;S014,7,4,3,7,6,5,6,9
18,48,0.1128729791107603,10,S001;S002;S012 | S003;S006;S007;S008;S011;S015 | S004;S005;S009;S010;S013;S014,7,4,3,7,7,5,6,9
19,49,0.13416207318424114,10,S001;S002;S012 | S003;S006;S007;S008;S011 | S004;S005;S009;S010;S013;S014;S015,7,5,3,7,7,5,6,9
15,45,0.14048103164000433,11,S001;S002;S015 | S003;S006;S007;S008;S011;S012 | S004;S005;S009;S010;S013;S014,7,3,3,7,5,5,6,9
16,46,0.19573465933737863,11,S001;S002 | S003;S006;S007;S008;S011;S012;S015 | S004;S005;S009;S010;S013;S014,7,3,3,7,6,5,6,9
17,47,0.1861651100839529,11,S001;S002 | S003;S006;S007;S008;S011;S012 | S004;S005;S009;S010;S013;S014;S015,7,4,3,7,6,5,6,9
17,47,0.1380395464028825,10,S001;S002;S015 | S003;S006;S007;S008;S011 | S004;S005;S009;S010;S012;S013;S014,7,4,3,7,6,5,6,9
18,48,0.17281725222923122,10,S001;S002 | S003;S006;S007;S008;S011;S015 | S004;S005;S009;S010;S012;S013;S014,7,4,3,7,7,5,6,9
18,48,0.19711090050315982,10,S001;S002 | S003;S006;S007;S008;S011 | S004;S005;S009;S010;S012;S013;S014;S015,7,4,3,7,7,5,6,9
16,46,0.3040378028541167,8,S001;S002;S009;S010;S012;S013;S014;S015 | S003;S006;S007;S011 | S004;S005;S008,6,5,3,7,6,5,6,8
18,48,0.2523994628673331,8,S001;S002;S009;S010;S012;S013;S014 | S003;S006;S007;S011;S015 | S004;S005;S008,6,6,3,7,7,5,6,8
17,47,0.2499467558805096,8,S001;S002;S009;S010;S012;S013;S014 | S003;S006;S007;S011 | S004;S005;S008;S015,6,5,3,7,7,5,6,8
16,46,0.22672147219357278,9,S001;S002;S009;S010;S013;S014;S015 | S003;S006;S007;S011;S012 | S004;S005;S008,6,4,3,7,6,5,6,9
18,48,0.19640804177604715,9,S001;S002;S009;S010;S013;S014 | S003;S006;S007;S011;S012;S015 | S004;S005;S008,6,5,3,7,7,5,6,9
17,47,0.1663684315667053,9,S001;S002;S009;S010;S013;S014 | S003;S006;S007;S011;S012 | S004;S005;S008;S015,6,4,3,7,7,5,6,9
14,44,0.22002469740721464,9,S001;S002;S009;S010;S013;S014;S015 | S003;S006;S007;S011 | S004;S005;S008;S012,6,4,3,7,5,5,6,8
16,46,0.1607011576332489,9,S001;S002;S009;S010;S013;S014 | S003;S006;S007;S011;S015 | S004;S005;S008;S012,6,5,3,7,6,5,6,8
15,45,0.18559686113356397,9,S001;S002;S009;S010;S013;S014 | S003;S006;S007;S011 | S004;S005;S008;S012;S015,6,4,3,7,6,5,6,8
16,46,0.23703725988847887,9,S001;S002;S012;S015 | S003;S006;S007;S009;S010;S011;S013;S014 | S004;S005;S008,5,5,3,7,6,5,6,9
18,48,0.2801122915522435,9,S001;S002;S012 | S003;S006;S007;S009;S010;S011;S013;S014;S015 | S004;S005;S008,5,6,3,7,7,5,6,9
17,47,0.22363779160742914,9,S001;S002;S012 | S003;S006;S007;S009;S010;S011;S013;S014 | S004;S005;S008;S015,5,5,3,7,7,5,6,9
15,45,0.2831710308572093,9,S001;S002;S015 | S003;S006;S007;S009;S010;S011;S012;S013;S014 | S004;S005;S008,5,4,3,7,6,5,6,9
17,47,0.3322280175811988,9,S001;S002 | S003;S006;S007;S009;S010;S011;S012;S013;S014;S015 | S004;S005;S008,5,5,3,7,7,5,6,9
16,46,0.27923059789238397,9,S001;S002 | S003;S006;S007;S009;S010;S011;S012;S013;S014 | S004;S005;S008;S015,5,4,3,7,7,5,6,9
14,44,0.19034740932314193,10,S001;S002;S015 | S003;S006;S007;S009;S010;S011;S013;S014 | S004;S005;S008;S012,5,4,3,7,5,5,6,9
16,46,0.2460454196276431,10,S001;S002 | S003;S006;S007;S009;S010;S011;S013;S014;S015 | S004;S005;S008;S012,5,5,3,7,6,5,6,9
15,45,0.20789779492790122,10,S001;S002 | S003;S006;S007;S009;S010;S011;S013;S014 | S004;S005;S008;S012;S015,5,4,3,7,6,5,6,9
17,47,0.21866540613970162,9,S001;S002;S012;S015 | S003;S006;S007;S011 | S004;S005;S008;S009;S010;S013;S014,7,5,3,7,6,5,6,8
19,49,0.2068330839808654,9,S001;S002;S012 | S003;S006;S007;S011;S015 | S004;S005;S008;S009;S010;S013;S014,7,6,3,7,7,5,6,8
18,48,0.2625883234613945,9,S001;S002;S012 | S003;S006;S007;S011 | S004;S005;S008;S009;S010;S013;S014;S015,7,5,3,7,7,5,6,8
17,47,0.17676809455866282,10,S001;S002;S015 | S003;S006;S007;S011;S012 | S004;S005;S008;S009;S010;S013;S014,7,4,3,7,6,5,6,9
19,49,0.19821929130678245,10,S001;S002 | S003;S006;S007;S011;S012;S015 | S004;S005;S008;S009;S010;S013;S014,7,5,3,7,7,5,6,9
18,48,0.2334493526339295,10,S001;S002 | S003;S006;S007;S011;S012 | S004;S005;S008;S009;S010;S013;S014;S015,7,4,3,7,7,5,6,9
15,45,0.26570813228357065,9,S001;S002;S015 | S003;S006;S007;S011 | S004;S005;S008;S009;S010;S012;S013;S014,7,4,3,7,5,5,6,8
17,47,0.26367190061023293,9,S001;S002 | S003;S006;S007;S011;S015 | S004;S005;S008;S009;S010;S012;S013;S014,7,5,3,7,6,5,6,8
